scene,config,samosa_mode,run,shoebox_ms,seg_ms,scene_class_ms,rir_ms,audio_ms,client_total_ms,rtt_ms,network_overhead_ms,server_total_ms,srv_seg_ms,srv_mobilenet_ms,srv_scene_ms,srv_rir_ms,srv_shoebox_ms,client_avg_mW,client_peak_mW,client_energy_mJ,client_power_backend,server_avg_mW,server_peak_mW,server_energy_mJ,server_power_backend,t60
bedroom,C,False,1,1.1937079980270937,,,,3.1652079997002147,95.9145409942721,91.5556249965448,37.32375299659907,54.231871999945724,51.65337300059036,,0.009290997695643455,2.5692080016597174,,3235.4,3235.4,310.3,"macos-ioreg (battery, on-battery only)",36370.0,36370.0,1972.4,nvidia-smi (GPU),0.2770614290752866
bedroom,C,False,2,4.697791999205947,,,,2.7821250041597523,117.45758300821763,109.97766600485193,40.59260100257234,69.38506500227959,66.80417800089344,,0.006410999048966914,2.574476002337178,,3235.4,3235.4,380.0,"macos-ioreg (battery, on-battery only)",36260.0,36260.0,2515.9,nvidia-smi (GPU),0.2770614290752866
bedroom,C,False,3,1.18674999976065,,,,3.3275409950874746,98.99858299468178,94.48429199983366,38.247274002060294,56.237017997773364,53.76716799946735,,0.013045999367022887,2.4568039989389945,,3235.4,3235.4,320.3,"macos-ioreg (battery, on-battery only)",36560.0,36560.0,2056.0,nvidia-smi (GPU),0.2770614290752866
bedroom,C,False,4,4.410499997902662,,,,2.4164999995264225,95.42349999537691,88.59649999794783,40.31932999714627,48.27717000080156,45.965914003318176,,0.006770998879801482,2.3044849986035842,,3235.4,3235.4,308.7,"macos-ioreg (battery, on-battery only)",36610.0,36610.0,1767.4,nvidia-smi (GPU),0.2770614290752866
bedroom,C,True,0,5.380290996981785,,,,2.121500001521781,102.08504099864513,94.58325000014156,37.491762999707134,57.09148700043443,54.79683600060525,,0.006276000931393355,2.2883749988977797,,3235.4,3235.4,330.3,"macos-ioreg (battery, on-battery only)",36580.0,36580.0,2088.4,nvidia-smi (GPU),0.2770614290752866
bedroom,C,True,1,1.3220830005593598,,,,3.1937079984345473,100.28874999989057,95.77295900089666,46.97483500058297,48.79812400031369,46.44985499908216,,0.007601000106660649,2.340668001124868,,3235.4,3235.4,324.5,"macos-ioreg (battery, on-battery only)",36790.0,36790.0,1795.3,nvidia-smi (GPU),0.2770614290752866
bedroom,C,True,2,4.587209004967008,,,,3.3651670019025914,106.90908400283661,98.95670799596701,28.449694993469166,70.50701300249784,67.73764399986248,,0.007860002369852737,2.761509000265505,,3235.4,3235.4,345.9,"macos-ioreg (battery, on-battery only)",37300.0,37300.0,2629.9,nvidia-smi (GPU),0.2770614290752866
bedroom,C,True,3,4.4782920012949035,,,,3.165917005389929,125.41025100654224,117.7660419998574,41.514042000926565,76.25199999893084,73.56813699880149,,0.006607999239349738,2.67725500089,,3235.4,3235.4,405.8,"macos-ioreg (battery, on-battery only)",36830.0,36830.0,2808.4,nvidia-smi (GPU),0.2770614290752866
bedroom,C,True,4,1.244667000719346,,,,2.7750410008593462,103.73400000389665,99.71429200231796,42.20643000371638,57.507861998601584,54.99610799961374,,0.006651000148849562,2.505102998838993,,3235.4,3235.4,335.6,"macos-ioreg (battery, on-battery only)",36790.0,36790.0,2115.7,nvidia-smi (GPU),0.2770614290752866
bedroom,D,False,0,,,,,2.9344170034164563,116.33491700922605,113.40050000580959,32.95148700999562,80.44901299581397,75.07163899936131,,0.006324997229967266,2.534981998906005,2.836067000316689,3235.4,3235.4,376.4,"macos-ioreg (battery, on-battery only)",33540.0,33540.0,2698.3,nvidia-smi (GPU),0.2770614290752866
